"RANDOM STATE"
"0 0 -1727483681 154 0.0 false 1797121487 673031331 559089410 -1926782069 -864022548 -376744358 -1318085052 1849618175 -1641928842 484242567 2136389176 1982032652 -231370807 748185549 1129282655 169294099 -124536043 -799891279 -1428942188 1248035690 1265489404 -575290040 -1332699631 1523145235 1222941194 1636842124 2052973419 -1536054099 588550791 1044650184 1898718466 1555447390 918448544 1817591289 -1320648826 576964132 1480137030 1078981495 1531036667 1123393816 2067943364 1276822317 914080412 -1726197283 -1679767120 -1349265049 -697852741 -1191850822 219398110 -1047828510 742700623 295233896 -1311369361 -1047752187 -581879957 1467703472 2132692181 -1707066588 1421222983 -1760055702 1606998298 -1929968915 886225188 -227390203 450656035 1299777584 1689154321 -1950401740 -240822948 1663617188 1728327907 896560798 1743097805 -439382621 -479186559 491347654 1137255893 222092153 925857260 -228246398 -1693497852 2124666616 -854920586 426204012 -1529247615 -1583440296 416127779 -472168042 610239525 446409213 1238754098 -1920536332 2053606361 -1597968065 -1959892064 -1170974982 1257843946 1861179147 55990255 -1137742117 572006855 1325158087 2016771500 619952385 29188482 -924284697 -503492894 -963873998 2107408461 302719180 -1784499488 16125136 -844517627 608571870 1404499761 863097304 1772469574 -1921384477 631108294 1717400408 1831169869 1845368640 953666326 1173670107 799478532 -1627121329 -962820156 -1284003449 -1958449777 604336834 -275281667 -1495740833 1578255627 1734087559 245150304 -1750508848 -2070079345 1229683949 -68547871 1241465015 1104158768 -143345951 -1141296162 -11060671 -1269821677 -1631220515 200170326 1876253249 -965290810 -1905587015 -515861065 2079217574 -1212729975 1575467697 368412086 -1244316657 2115761629 1382705854 441514147 -1616867900 1233327461 -1225932871 1668534360 -891838861 -2147050040 2129615696 1736855686 1934208793 2000753404 1507860138 -1710083337 1183148307 -795036935 -506229670 -1235761431 -1795744738 -2114924589 508301807 -904250381 240508756 -264702550 859264673 -619973236 -2143304744 -1976851597 -1580413363 276153059 -704118082 -1428460463 1270211145 -1683970447 -320162153 -1986882962 1813264479 297008141 -87182354 -277922134 157422734 -1953871631 1537180948 -1264476265 -345506351 -1677372298 -2093243625 1577637726 113472667 -624301195 -689629506 621748092 1200528585 1617381977 -1867008214 2099180076 -1538784798 -930496663 -1438676108 -199487608 1456966868 465395380 -1010314848 1178895799 -1970139245 2070517821 -698620337 -989160145 -1513770556 -609732636 -372264289 -1338332510 441036890 272975623 854180428 179310132 950482644 1197901887 -322731677 -927112195 1168593648 1996634961 543648827 -1682832966 209123464 1714339854 -1511589390 -1302677066 -121855094 -1839937822 -2075800727 -1579826846 1272031870 1931977844 1288788800 -1470779786 -966433409 -135745611 -237547277 -2113272662 -1103925190 1995970619 1958181480 1298899463 -82909403 -539878865 1243471758 -1891486364 -1226801306 941011917 755780855 1383969558 2041140757 -1026531594 1413109466 1563526757 -744037981 -445014056 -702916268 -2057136559 1075637947 -1028021674 -218975846 171940132 1550007870 -1365699149 -1881961371 1308021180 -2013376695 -747023155 38011689 1930471733 -1975635620 -1634146679 1540590843 -546212691 -1214635531 946000756 -588600233 1391254536 -1780677016 -2120029826 -107353928 -836083482 -1946199140 -283769964 577737123 -416987094 -429798402 1082535868 1647710423 1564225152 377232816 1600937755 -105382616 1689322124 -947100910 1657776602 -1220252911 -518783268 577973240 1718010640 952414386 -46799420 -328723833 -1622283133 -447659927 661413255 797573002 -224112125 1480598303 -1772463155 1930375003 -1045445126 269208933 -826067012 -13082642 907004582 -1809506842 912798982 1148460679 -2009652238 -1424523633 -1070279260 1607358694 -798865241 1113457146 1287851994 368614069 -1358121264 1388023479 1731186262 2041930126 -543478681 1002033880 1555721801 -1894248113 1643868419 325672752 354941769 -494292009 1359831188 1057601973 1603039688 2044817585 -1371023548 389016126 465794990 -1266427186 1920583171 1634771483 825604201 860615613 -68148160 1119506449 -1663160621 -1905690469 1086418636 -1050650399 -668939361 285681597 -39088975 -409599319 697396964 118925887 909089782 1283625383 1169808462 -440880538 810150544 880336241 -1265952087 2025980137 -1604848671 1455678676 -1613002372 -136017380 983275760 194176915 111746468 1610017300 -1536005175 1409119756 1385508257 -366545034 596482867 -162842300 704131182 -1782474114 941125265 302826970 -1970277106 1927698072 1954175599 402723345 -2146189526 1113174421 510878740 -638695518 32173398 -1542615792 1425714713 448553899 1064902554 1471400650 908376560 -254857824 1138005038 960807677 517470046 1041810203 -777553477 842156616 -2080371836 447567005 528906041 -611668580 -1872372970 2039450818 -1590357889 1793547503 1090053576 1550399629 -1114626510 -1473773889 -430534168 -1079666263 823064928 -1640240436 -1379165564 1730914606 -68592844 838886254 1010987284 1216838117 25176248 -600074055 -277307131 1179498314 -1034376614 2127803365 -980269807 -1427014534 796848591 729603765 -1120762907 208049765 1895303130 1318137000 1527774498 622175000 -2134306025 1762850913 1704253716 627861105 -458087921 710141578 1913814856 1710409655 176715928 -96657572 347418299 220876513 -199944828 1059848931 -1639484153 -349957023 1297778703 -76737176 1178221914 2028218168 -720419140 -1002816245 698546383 1374027124 1364217949 1727665159 776082693 1038741389 -1488133107 -1542268516 -1097391964 1135419775 -1330685089 -2098968230 1212605186 1370637099 -110687591 -1048978914 -1115414393 874673050 461502032 -1470858948 317037409 -203484562 -1694608336 -153421257 -443206021 1683249863 -596009735 327846281 -110131164 1958363713 1447455020 176202979 1478365473 542669362 -775082028 1838916584 -1346416379 1782607292 -1940513859 1784085190 -2066431326 1416365073 1188333553 1491454492 -678982943 -512617990 -328208098 356130980 1185662993 1523219148 -709666940 1837043170 1988035283 -753437532 -1913690629 787773635 -1414032769 -213968676 2098152987 1255343565 -1964591649 -1650323104 -572681549 -106827220 -795016240 -1761132580 -1503955702 -1534560217 629025638 1859525885 -1675003327 1625167566 1528780058 -858041962 283844022 1592300809 295670506 -2027482456 1452321694 1581860373 2030746257 -859092232 -365859387 23798042 -1607559813 -870138017 -1375080587 1817298094 922715574 2002841434 -189622173 955254420 -908695994 1540404978 349836119 -1713894759 768708965 -210165840 -1954161704 -254567668 -1851104584 986921511 -359712674 794869964 -825645240 -670224029 -238349525 -1306879058 1544030866 -434252920 -1683647146 655594008 265274177 -33913741 569763832 -17143795 896800662 364231387 -346341088 -362690230 -160397633 -1684617724 21115 302299652 1874445060 -2065173292 315603 -1244140359 602313664 38009958 1282668203 434672901 -1825324851 -365994084"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","charge-flow","number-of-electrons","resistance","voltage"
"-85","85","-16","16","0","nobody","2531","""NEITHER""","75","1629","800","10","6"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"
"800","125","7","-84","0","""plus""","""""","9.9","{breed cathodes}","false","4.5","1","""up"""
"801","95","321","84","0","""minus""","""""","9.9","{breed anodes}","false","4.5","1","""up"""
"802","105","274","-11","7","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"803","105","189","-58","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"804","105","298","-62","13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"805","105","140","64","3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"806","105","351","-79","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"807","105","42","-46","5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"808","105","197","-15","-7","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"809","105","73","-55","6","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"810","105","70","-42","-2","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"811","105","76","46","-1","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"812","105","212","27","13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"813","105","260","57","5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"814","105","189","64","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"815","105","71","7","10","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"816","105","8","-66","11","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"817","105","212","56","9","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"818","105","102","28","5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"819","105","311","63","11","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"820","105","270","-67","-9","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"821","105","83","77","2","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"822","105","162","-17","-7","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"823","105","34","-53","5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"824","105","90","-27","4","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"825","105","296","-40","-1","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"826","105","200","4","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"827","105","238","-61","6","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"828","105","333","-75","13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"829","105","313","15","9","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"830","105","290","-4","3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"831","105","3","-43","-10","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"832","105","85","31","-12","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"833","105","353","-54","-8","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"834","105","53","-40","-10","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"835","105","8","37","-14","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"836","105","293","49","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"837","105","73","-44","8","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"838","105","100","77","5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"839","105","155","65","-12","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"840","105","196","-1","-14","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"841","105","301","47","-4","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"842","105","295","-78","-8","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"843","105","11","-13","3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"844","105","154","50","14","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"845","105","273","52","-5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"846","105","349","-55","-9","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"847","105","70","-44","-14","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"848","105","9","14","16","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"849","105","91","21","-6","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"850","105","257","-13","15","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"851","105","301","-64","6","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"852","105","114","69","-3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"853","105","147","56","0","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"854","105","94","-11","11","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"855","105","337","50","-5","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"856","105","88","-7","9","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"857","105","315","-51","-13","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"858","105","316","-2","8","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"859","105","102","36","1","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"860","105","147","45","3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"861","105","135","-15","-2","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"862","105","226","14","10","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"863","105","60","-12","-10","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"864","105","303","-35","-8","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"865","105","24","-35","7","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"866","105","124","-54","3","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
"867","105","185","12","-16","""circle 2""","""""","9.9","{breed nuclei}","false","2","1","""up"""
