"RANDOM STATE"
"0 0 -1727483681 168 0.0 false 641532337 1209861426 367716408 948140604 2117366540 331964608 1106365314 -651924444 -1636583737 -560284850 163658908 1494307520 -1499048286 1342341050 -170049672 -494700215 606813277 1027803783 336556025 -1390024522 2083534964 1443092052 -2090896241 217579258 1896421646 -447658070 371810470 -1741482937 -524035774 501695814 1323386199 1589297720 669512448 -745276564 -1940047181 31588927 -29059144 712795880 -617962235 -445431786 1390017336 -1974506042 824435694 178777947 1763673373 -641328313 -941810442 1032634731 -524405371 -966940475 -124935608 -1205289127 -1747846907 1460013632 1888926515 218869216 -860765149 -128936391 798078846 -244843113 1695465900 926679115 1700338326 810581934 -1783334214 -724882339 -558582744 -1260188242 284345217 692397436 368606593 425505403 -919819091 -58666787 1706680220 2097031335 1366528369 460824484 1049128531 2059386196 -77961438 1153337517 -395409699 -240630399 -798624496 -1807754292 148529051 2046626775 -1447762879 -1339247432 -1107925704 -399153868 765960233 -496898700 2037391303 -1481984905 -345544086 1542518924 -1584811705 1835507261 556381223 1488457665 -955750220 -853425023 -678796817 1806268432 1087774391 1107784936 1827217337 1994301664 -508007496 1236490949 1428214088 1092140428 -1645963924 -1210427319 1201738425 -767216671 413866520 -985796195 -685322311 -1762585720 -226398030 1014545691 1517693724 -1632283481 -1155866050 1415752085 794705215 -1161633238 -900477960 1383060255 243160670 -420713444 766087000 2107473674 -2029527259 -1827409880 1123872223 -742397976 1215768061 -1595743600 1898994663 310167783 -1342093682 -408151305 -2048064006 -355465317 -2039175998 -1996490289 1909135245 1113410752 -519572809 1637985624 1010084707 -1693256218 -1202123241 -416869018 418920984 -2134735301 -1742054031 -1482753755 1254378898 -1560665982 -592124944 -1814640548 -982137423 -155665037 -177675695 -136491885 1409223224 -629354132 -1861038463 1678889169 -1409808635 1235981581 -152397595 519136478 -921570740 1117829994 1370846801 1538856907 -27851878 -1753142012 1963692373 919205406 428649732 -1672353111 -1785778022 -436733078 1424621406 1993156675 -1960721787 -1066568022 64621883 869785350 1326577761 1277387351 -913376946 -2127454359 1928988793 141059417 2058795279 -710934824 1485084351 -744951269 -1774703102 -1570403950 1525400582 333941666 1134166841 1793351163 1362550139 2027610165 -1403481706 1589118486 2086136976 -825826842 1477366713 679985401 -1710163790 836361562 944424589 -344474640 -275933631 2005189302 -15991104 909798445 1591017347 611631163 -950708546 -885063371 1365947028 624805719 -1766705694 101727891 -117466121 847246391 -2024007721 736257076 -1049983400 -1760318624 -2055734521 1938725846 1767731226 570436302 773390803 -287583272 -771940841 873934439 -1919098040 -1356443144 809850856 394294491 -1905441291 1976706078 -1585618763 502296810 -225062612 1318125801 -539314609 2091760086 1363529179 -1101428047 -503993215 577601569 -1882143458 1782558089 -2027540589 -1196462618 1115481417 69492173 -932578717 -351815245 -890848666 1267843725 -826693816 1951387611 1967189109 229770145 1276131167 -1035173269 -1334734549 -325965259 402069289 -965537602 929092351 507940435 -1386985888 -433038796 -1487787515 901740462 143411740 -1769774952 293931376 -814697462 -27723362 -292395859 -881866115 79354970 -1827932533 -1065768185 -787370974 -799645613 -953213801 548258429 1848469866 -1445109473 1066402396 228413544 2104217227 -2012300655 -299232730 78388353 1005857096 836813256 305213540 -707036559 -2059695808 1300483293 -966740080 1638209015 -1064808840 1743360878 622301351 705235905 1649283035 -868144923 -338216578 -12831391 22108861 -1262863237 924055987 709576521 -2006449923 1342424852 1335940555 -1703321052 -1461795710 -1402056336 1640918054 1687680150 -1971678312 557726071 1666974738 44964395 -1282022226 -1936455381 -310536707 -19030146 601980686 -301757896 -1825123388 2042438209 -1517593851 542474931 -605207606 -1257776304 151570730 205156801 -1734431374 -588205408 570307692 184982682 1306780947 -293884535 -1448660091 -1042853781 -1328680734 -149250864 -1524751606 1693771561 704024959 -1463401477 -1286439544 1367717917 1889413734 1206908228 -239255526 -384875568 -102428826 1266621359 1207035209 1823820533 -45052033 193674385 -1578689111 -1038486962 1800140777 1034188479 -838353121 -2048218966 -1045376263 479119164 107889695 -1936623355 1409562776 -1169077629 -1883928356 1183256272 -2012728924 -587820893 -890889629 825749237 -301558429 238244769 -2068547447 44238559 435737484 499118940 1739711575 -452553389 -2004355066 -314366402 1743167117 -2097562996 -85523497 -833899344 -130929768 29129046 -679048003 600792448 1665905318 819361861 1385479669 1891174454 1534213394 -1250286834 121289507 1205910253 -1898327714 1017017465 575904676 1435603500 -32537938 -612779602 -1535008788 264077481 -216532736 -1527284990 -7455314 1741326074 -1992654409 1855276029 -207427904 98688769 726869294 -1173714760 1951292786 -1353332778 -114312138 -1490261672 -749617976 1734284536 2015774635 -42797442 135832335 1105315581 -4912386 487301154 567006934 -2065872879 -134589789 -1799381073 -1981207840 -16425362 1659036472 1215735053 649767566 838662257 -11809118 997225877 -1241750869 -642426508 408590764 789983598 1702863670 154003641 1137064603 -1515305398 -114965986 1206180822 735043896 2071609543 752343252 221534129 658209638 412015663 -1799769039 1288218887 -583355079 -213590296 -404385930 1247480993 1611975626 1157917231 973064747 -1692886707 -148535077 -603956286 1622302208 541190007 1974251395 -1819968467 228468119 -258729947 -1474782082 1001253861 103453376 -292056251 709362122 -938126924 2080149915 1477054959 382206489 -611488033 -4296235 -1417092285 -2145087344 1223975097 -180476989 38089160 1095506338 -260134480 -1857738207 -273052410 -1703069352 660651990 -1585903379 -1413601046 1540554519 -588129868 -1098413319 1995319916 -1064075657 1223183835 1045854733 2060363835 1439683700 42168413 1191118640 909269697 165604484 -2001180428 1035434785 -282480141 -1686530130 1361170516 614768959 -1757735481 1510771929 308664178 659629554 361367136 -2093144464 -1385734180 801169058 1623248802 1244679626 -883821975 536999825 33751887 1981102531 -1709816769 -2058962303 -1262026946 1703919020 -648110715 1303766770 -433353823 1791008654 -317917257 1949960991 1988729992 -1093523316 1694590384 -294782059 -63755863 -592247723 2064127234 -1841485984 139414341 -1451610919 489609742 -506308261 -1727133026 -191811200 -424844739 -288324134 -477198616 -1184886399 1267531277 -352196884 -1431900495 -546817575 -1433719225 90091239 -1842047855 -1855874034 1533036251 -1867019461 -1562036038 2141290166 125414190 191972251 1535726739 1141765330 -146708234 -1804374012 291100379 -889348559 870891481 762691959 -280522328 1945477535 -812321671 190425738 1185024458 -731261381 407043666 -1001773358 -262929769 -1756492650 -1642985313"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","age-of-news","base-demand","caught-cheating","current-price","demand-sensitivity","last-base-demand","last-demand-sensitivity","last-marginal-cost","marginal-cost","market-inefficiency","market-running?","monopoly-price","monopoly-quantity","num-sellers","penalty-severity","perfect-information?","perfect-market-price","perfect-market-quantity","qs-item","qs-items","quick-start","real-supply"
"-10","10","-10","10","0","nobody","451","""NEITHER""","-1","1","130","[]","0","2.75","130","2.75","57.5","57.5","12285","true","94.25","13","5","7","true","58.5","26","0","[""Teacher: Follow these directions to run the HubNet activity."" ""Optional: Zoom In (see Tools in the Menu Bar)"" ""Teacher: Open 'HubNet Control Center' from 'Tools' menu..."" ""and check 'Mirror Plots on Clients' and..."" ""check 'Mirror View on Clients.'"" ""Teacher: Press the INITIAL-LOGIN button."" ""Everyone: Open up a HubNet Client on your machine and..."" ""input the IP Address of this computer, press ENTER and..."" ""type your user name in the box and press ENTER."" ""Optional: Change any of the settings."" ""Teacher: Once all users are logged in..."" ""turn off the INITIAL-LOGIN button."" ""Teacher: Press the RUN-MARKET button to start."" ""Everyone: If you would like to sell extra oil..."" ""change the value of the AMOUNT-TO-CHEAT slider."" ""Everyone: If you would like to catch other sellers cheating..."" ""change the value of the ANTI-CHEAT-INVESTMENT slider."" ""Teacher: To rerun the activity with the same group..."" ""press the RE-RUN button."" ""[end of Quick Start instructions]""]","""Teacher: Follow these directions to run the HubNet activity.""","446"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","user-id","amount-to-cheat","anti-cheat-investment","real-amount","rank","received-rank?","bank-account","last-sale-profit","penalties-paid","income-from-penalties","supplied?"
"0","25","319","0","0","""default""","""""","9.9","{breed sellers}","true","1","1","""up""","""Local 0""","87","32","89.6","2","false","-5152","-5152","0","0",
"1","105","120","0","0","""default""","""""","9.9","{breed sellers}","true","1","1","""up""","""Local 1""","95","72","97.6","4","false","-5612","-5612","0","0",
"2","75","349","0","0","""default""","""""","9.9","{breed sellers}","true","1","1","""up""","""Local 2""","61","47","63.6","1","false","-3657","-3657","0","0",
"3","135","171","0","0","""default""","""""","9.9","{breed sellers}","true","1","1","""up""","""Local 3""","94","4","96.6","3","false","-5554.5","-5554.5","0","0",
"4","125","121","0","0","""default""","""""","9.9","{breed sellers}","true","1","1","""up""","""Local 4""","96","92","98.6","5","false","-5669.5","-5669.5","0","0",
"5","55","338","-5.244492307822772","-8.019426036064981","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"6","125","202","-6.368312088070504","5.2378744723646085","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"7","125","354","-0.7316992428735739","6.961653267577914","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"8","125","143","-9.565514560111087","5.825925309101435","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"9","125","257","3.4613388338657654","-4.049118978189575","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"10","125","322","-4.309630327279607","5.516075275247053","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"11","125","92","-4.010355940675375","-0.5932914439425163","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"12","125","39","-9.042912570053087","-6.234226732317556","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"13","125","153","1.8159619989581874","-3.564026096753471","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"14","125","187","-2.437386868102945","1.1490769671735523","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"15","125","126","6.47213595499958","-4.702282018339784","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"16","125","186","-1.1498130959441886","10.060259150948994","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"17","125","144","3.5267115137548397","-4.854101966249684","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"18","125","156","0.40673664307580043","-0.9135454576426008","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"19","125","104","-6.445564105860054","-3.6288284339950168","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"20","125","138","1.3382612127177167","-1.4862896509547883","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"21","125","232","-3.1520430144268885","-2.4626459013026323","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"22","125","25","5.071419140888392","-10.124306555560203","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"23","125","105","-8.442964258242114","-3.36464758633277","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"24","125","214","10.375334834055813","5.248286121454207","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"25","125","105","-1.6814834742186346","-5.176380902050416","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"26","125","310","-9.192533317427737","7.713451316238473","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"27","125","19","1.9534089267429402","5.673111453595901","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"28","125","12","0.4158233816355187","1.9562952014676114","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"29","125","96","-5.087649674107628","-1.6724554122824566","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"30","55","81","-6.184674891072929","2.3465169756034636","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"31","125","157","0.39073112848927377","-0.9205048534524404","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"32","125","35","1.147152872702092","1.6383040885779836","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"33","125","145","9.177222981616733","7.893567291376132","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"34","125","185","-0.26146722824297386","-2.988584094275237","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"35","125","353","-2.071778837887503","-4.126715422097519","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"36","125","269","-9.998476951563912","-0.17452406437283494","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"37","125","33","7.080307455195354","-10.097282616709483","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"38","125","105","0.9659258262890683","-0.25881904510252085","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"39","125","352","-1.8092503124808563","-8.126515106359584","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"40","125","77","1.9487401295704705","0.44990210868772984","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"41","125","340","-1.3680805733026744","3.7587704831436337","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"42","125","240","-9.526279441628825","-5.5000000000000036","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"43","125","269","4.002589182341348","-0.2966909094338194","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"44","55","301","-5.1430038042126744","3.090228449460325","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"45","125","349","-3.6253709121543496","-2.349083514494387","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"46","125","313","7.104279669235764","-8.042031158812522","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"47","125","64","8.089146416692502","3.945340321101697","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"48","125","208","-0.46947156278589086","-0.8829475928589269","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"49","125","17","4.677947275563788","-5.699123904591433","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"50","125","333","-2.7239429984372814","5.346039145130208","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"51","125","76","-6.445564105860054","3.628828433995016","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"52","125","316","-2.0839751113769927","2.1580194010159524","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"53","125","231","-3.8857298072848527","-3.146601955249189","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"54","125","54","9.70820393249937","7.053423027509679","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"55","125","97","-8.096900028662809","-1.584301464266916","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"56","55","57","7.548035111508819","4.901751315135244","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"57","125","86","-9.02923139688211","0.8370776849295026","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
"58","125","100","-7.212691457829091","-2.431074487337024","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,"0"
