"RANDOM STATE"
"0 0 -1727483681 510 0.0 false 1177321332 440699858 -670216013 281862782 621696913 172966659 1275278207 -761034662 -824451770 -1335837195 -873394643 1125719931 -1220914885 560854706 471205321 745398267 -780966615 -1355300819 -2083610549 -1828515437 415780900 1677102060 -40365575 -1688485018 2025518416 -137827023 -1182241947 -669766459 -421489218 -1544213258 1542732148 2117590832 2030164109 -1880747887 1933520944 1054246165 -279335484 -1780915208 -1337328538 -1470165329 1602888095 813475674 427652648 -2007468480 681402755 -1651670532 -1338744659 140781338 -2061473096 238117093 2146596887 -857347018 1697082428 -1920898508 1195451939 -135441081 -312041156 376631231 -626037725 -1239714841 -1207928599 -1462456327 58891792 -1434767212 1302678940 -172341210 -615663670 -519605962 -914413409 -351254945 1058675941 -2185025 -1282331920 118418851 -2103504804 1679332218 1888835549 1981106672 435402342 -1121942827 -820157488 1158358221 -1620056055 604685383 928704851 -655372696 -764547361 -244950420 -850696758 -2109805173 1491074731 33975568 -1653649768 803757388 -569229140 -1794575890 -2069479700 1033854716 295893988 297799529 1495673395 -175086548 -405938933 596261074 -147579249 -1703548918 -1928557117 -1158373574 -1789830358 -119137748 -278162642 -103217882 -957194917 1326445852 790314401 752345672 -532003755 294224667 69531003 -1159151883 -1410328087 -1717837907 -1692878751 1388804361 1073853909 -1460129045 860899526 -555768485 1375541243 471302240 650037962 244211315 536054778 310832813 632648946 -385122880 -1886515986 1646482092 1596738331 2005667512 586230538 1731824922 2023731067 -1374331240 -2032133110 -292222937 1237787473 -1351856784 80034534 -1619653295 1080186198 577135260 391349148 1675663992 -1036811087 1491657852 533041670 -170190249 1530312846 152247242 1441062779 812059562 -1638865549 2024860433 -1402385752 -160505129 -729501471 104208838 -751504417 1897746762 1117142133 1778245946 -1659558558 1402371184 -1359977523 1581760913 1907890169 568731727 964290208 -879326721 -1303113022 568626920 161743647 -1685420636 1066951595 1445072460 -1532665923 1086966569 254726419 2055046721 510536614 -1955749106 1073816706 1492105113 -1689760434 43829276 80376094 1286035444 -1777490294 2144223403 -1569685963 -13442702 1170221612 -1287502077 2105149281 772012195 261412663 1821988008 1867494994 28354878 1131685121 519886773 -458369266 2037053521 1940334842 1126890254 -1841541668 476761242 -1533946063 -543430984 2125290166 1123212417 2075904627 -874215965 1278919951 710960449 -2100050353 -2130775864 -396976243 574770623 -1016719220 1198670605 -1113795138 -971543775 303244799 1085317816 -481995884 -2074640446 1259237662 -1047282017 1360317086 913966623 -1052058546 -131152747 -691684989 1303136559 -1475105083 1763846218 -1323344204 -1904505286 -1633229602 -273101833 -292129916 -1483127497 -673911518 -1574474400 1727983480 1022789465 997115375 -1618419458 -1018610088 -1058497519 1989801126 987995249 741083669 -1111342736 -108956669 1031336621 255463397 -839390860 1605743053 1334772168 -625361142 1630412188 -737538392 1776575197 -147568674 -1551001359 -1995699790 -1720843060 586664248 232181202 -428333064 950886728 626163209 -1462298325 -2066177888 -997579101 912358571 1978764312 -1155770080 1144854690 42952612 337848020 1566186559 121033119 -269928219 -1039176485 -181526578 918022475 -536184415 -922937873 -2113193913 323282390 28083821 -651996466 1190062755 -2017309801 289271463 -447017291 1268806298 832020514 302796219 -940625884 793294731 -2011236744 -2052906972 437755631 -568046255 2098239594 1757110530 1455097453 1292908968 2046016529 -147081279 119206091 -1578035702 -1047254947 -518327756 694617601 1069473026 -1853788983 -1153408913 -1379412894 -564566553 2055948865 943389131 1447092555 -583053083 -1539708080 -760798037 1287425286 -350688648 -1487181486 -1581751259 1966807610 1730750318 1381202533 -583867499 -1360881793 -1516588528 -2119037040 461906589 1631095449 1759139256 1920657458 1877733277 569291645 1705849122 -1687540146 1829550809 1440694602 -17955588 684341519 -2115892073 494768789 -1578116859 -129396515 -538259420 -2116844719 -1460860987 2072922254 -1495724816 1467280942 -1521201757 582675331 -739735435 1302026488 29048078 -1187801518 993137943 -1141446821 -228748754 -57641010 -1898540039 -2144818669 1287841745 159263486 958413298 1536190687 1775079713 1843135472 871811314 468045623 -1292783819 -1277213588 -1023277863 -881040635 1668821212 -1188917012 -1631801329 -1656319712 -2058711611 1301436657 -217329386 1812627374 711691191 2079677184 -1621626908 2095256376 1104989373 -1158912774 -1642469942 -1806264170 -362989993 1738013346 -1528980436 1375697766 -1670619544 -647986476 1278352583 1413567118 258440856 -122359512 1672985285 1732361842 743958042 1368873833 1196580338 1774124152 541565615 1270743436 -1994467625 -1854519858 1515952555 1939213894 -1467351212 540214949 747166686 1475775342 -1483162421 -1547739842 236488563 -1376842458 1988301769 -446010355 864706634 21398629 1221758960 803119651 787828888 1834643755 1780632589 -1512854343 629181719 -1989285782 277322617 1670041391 1806919576 1839876405 -152333328 -475958472 192221899 -645395769 -653683017 1101400846 -205129384 -191241846 1511315430 781950875 1440913141 -38708285 -600824375 1086853394 -1013412113 -1172967700 300782562 1380080364 2057200103 1809956023 138448046 -1141230744 375847511 781525889 -663557194 -1618673473 549063143 -429408112 736062587 439250987 -1671881519 1497908405 139062529 2091937972 -1165581015 -717237900 1138867566 1773288775 450523175 1555935202 1474047782 -1946782631 952317194 -751976901 -1875423206 596929747 1290776400 -104409796 599671213 -1230478967 -2023398110 -1220695614 1344753204 537984982 -1608701297 1222645695 2102914025 -672169711 -823964152 -626892531 1218696237 1942015099 -1152555818 -958967245 -1685567408 139193422 2029390962 -42536563 -298332593 1665355668 -57805794 1771552535 484810591 214007592 -189152013 -1932134533 1309633790 -482781200 1329393845 -602214947 -1372798674 -441428129 2046260608 1083783080 -729566581 -1146944721 -1490245266 29380814 1036516207 -849908703 1629307938 -782375485 1199913097 1201640008 1525087872 1545217109 202627377 1578515085 366225691 2025247877 -1849192605 694477544 1197458934 333487170 1585999256 768928630 -1589032096 -1319916223 1801951053 -1066276200 -166198926 -1746180288 1358502934 -1701465997 -356583740 1673286953 1962150404 -886749982 -1761467644 438296962 514115347 1858512277 -1305892602 143816147 -1544617344 -1229715451 1417804098 -1811341889 -1044055413 521049844 1747171269 -608402512 -1144612865 1243479440 1058148195 274105113 -57275606 174293998 1992408973 193765743 734712325 -28403451 -787252104 -1437495361 -1970373099 22711381 1995970393 1722938275 538941222 1659952249 -483990446 1528812756 502943115 1965153726 864105895 2072278648 1022878513 -263439061 -972556794 312475917 -1116870099 -2026465005 572718374 -535544989"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","age-of-news","avg-price","color-list-1","color-list-2","ideal-quantity","individual-quota","low-sellers","marginal-cost","min-price","monopoly-price","monopoly-profit","monopoly-quantity","num-buyers","num-sellers","perfect-market-price","perfect-market-quantity","shape-1?","time-period","total-supply"
"-12","12","-12","12","0","nobody","205","""NEITHER""","-1","0","0","[[""Lime"" 65] [""Sky Blue"" 95] [""Magenta"" 125] [""Cyan"" 85] [""Turquoise"" 75] [""Brown"" 35] [""Blue"" 105]]","[[""Turquoise"" 75] [""Cyan"" 85] [""Magenta"" 125] [""Sky Blue"" 95] [""Lime"" 65] [""Pink"" 135] [""Red"" 15] [""White"" 9.9]]","30","0","0","500","0","3250","0","2750","200","0","0","0","false","0","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","user-id","last-sale-profit","price-1","price-2","p1-quantity-offered","p2-quantity-offered","p1-quantity-available","p2-quantity-available","p1-quantity-sold","p2-quantity-sold","prev-p2-quantity-sold","profit-needed","strategy","extra-output","reduced-output","quantity-demanded","quantity-bought","seller-bought-from","max-price","already-chosen?"
"0","55","319","4","-2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4260","true"
"1","55","120","10","-6","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","600","true"
"2","55","349","-6","-4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2040","true"
"3","55","171","-6","1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5520","true"
"4","55","121","8","-5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2850","true"
"5","55","73","-3","-9","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1800","true"
"6","55","19","-11","5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","660","true"
"7","55","28","-1","1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2670","true"
"8","55","54","0","11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1260","true"
"9","55","136","6","-6","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2340","true"
"10","55","59","-11","-12","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3570","true"
"11","55","127","-12","-7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5880","true"
"12","55","200","-12","7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3240","true"
"13","55","44","-5","-1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3990","true"
"14","55","180","6","-10","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","960","true"
"15","55","306","-8","-7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2310","true"
"16","55","120","-7","0","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3090","true"
"17","55","322","-4","4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1680","true"
"18","55","359","5","-11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1140","true"
"19","55","224","-10","-5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2640","true"
"20","55","1","11","-11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1290","true"
"21","55","264","-12","7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2010","true"
"22","55","38","5","-12","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1200","true"
"23","55","57","7","9","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1890","true"
"24","55","75","-11","-7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","150","true"
"25","55","104","-2","4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5610","true"
"26","55","60","1","-1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2400","true"
"27","55","160","10","12","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2430","true"
"28","55","173","10","-5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2130","true"
"29","55","203","9","5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2220","true"
"30","55","263","-1","-9","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2790","true"
"31","55","57","-11","2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3960","true"
"32","55","70","11","12","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4020","true"
"33","55","296","-5","2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1620","true"
"34","55","146","-1","1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2940","true"
"35","55","122","-8","-2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4290","true"
"36","55","260","-5","0","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","870","true"
"37","55","200","-4","5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3930","true"
"38","55","218","-2","-11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1050","true"
"39","55","85","-6","0","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3390","true"
"40","55","359","-8","-8","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1020","true"
"41","55","336","3","-1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","240","true"
"42","55","131","6","8","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5730","true"
"43","55","156","11","5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2250","true"
"44","55","19","3","6","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","810","true"
"45","55","141","2","4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5430","true"
"46","55","329","-5","-2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5790","true"
"47","55","88","6","11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1470","true"
"48","55","57","11","11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3750","true"
"49","55","86","2","3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4110","true"
"50","55","213","-10","-3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5760","true"
"51","55","37","4","-3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3900","true"
"52","55","75","9","-11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2280","true"
"53","55","335","-6","-4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5490","true"
"54","55","274","0","-8","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3420","true"
"55","55","62","-8","10","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","420","true"
"56","55","154","-11","-9","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","0","true"
"57","55","327","-2","3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","450","true"
"58","55","330","8","-1","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3600","true"
"59","55","237","4","7","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4230","true"
"60","55","351","-2","3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1830","true"
"61","55","138","0","-2","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","5670","true"
"62","55","40","-2","-10","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3150","true"
"63","55","234","1","-8","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2490","true"
"64","55","345","0","3","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2610","true"
"65","55","255","5","-4","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","1410","true"
"66","55","359","6","-12","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4710","true"
"67","55","240","-9","-5","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","2370","true"
"68","55","82","-7","11","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","4410","true"
"69","55","272","7","8","""default""","""""","9.9","{breed buyers}","false","1","1","""up""",,,,,,,,,,,,,,,,"30","0","0","3660","true"
